fighter_id,fighter_name,fighter_dob,fighter_height_cm,fighter_weight_lbs,fighter_reach_cm,fighter_stance,fighter_wins,fighter_losses,fighter_draws,fighter_slpm,fighter_str_acc_%,fighter_sapm,fighter_str_def_%,fighter_td_avg,fighter_td_acc_%,fighter_td_def_%,fighter_sub_avg,fighter_url,median_knockdowns,median_sig_strike_atts,median_sig_strikes,median_tot_strike_atts,median_tot_strikes,median_takedown_atts,median_takedowns,median_clinch_atts,median_clinchs,median_ctrl_time,median_total_fight_time,median_submissions,median_reversals,median_head_strike_atts,median_head_strikes,median_body_strike_atts,median_body_strikes,median_leg_strike_atts,median_leg_strikes,median_dist_strike_atts,median_dist_strikes,median_ground_atts,median_grounds
3222,Marcos Rogerio de Lima,1985-06-25,185.42,253.0,190.5,Orthodox,22,10,1,3.7,0.57,2.9,0.51,1.4,0.45,0.59,0.5,http://www.ufcstats.com/fighter-details/ab943cd2c3c17825,0.0,19.0,7.0,30.5,16.0,0.0,0.0,0.5,0.0,63.5,212.0,0.0,0.0,14.0,3.5,2.0,1.0,1.0,1.0,10.0,5.0,1.0,0.5
3223,Brett Rogers,1981-02-17,195.58,265.0,205.74,Orthodox,17,10,0,3.17,0.44,3.2,0.46,0.0,0.0,0.58,0.0,http://www.ufcstats.com/fighter-details/9141bb39310773c7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3224,Brian Rogers,1984-02-15,180.34,185.0,,,14,9,0,4.79,0.38,5.76,0.58,1.22,0.5,1.0,0.6,http://www.ufcstats.com/fighter-details/f304aff405c4a8fa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3225,Pete Rogers Jr.,,182.88,145.0,,,2,4,0,0.66,0.15,1.71,0.65,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/36f3d235493d35ad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3226,Max Rohskopf,1994-09-27,185.42,155.0,180.34,Orthodox,5,1,0,1.7,0.31,5.8,0.42,3.0,0.33,0.0,1.5,http://www.ufcstats.com/fighter-details/59a27d2e6d0802ac,0,54,17,55,17,6,2,5,0,67.0,600,1,0,44,9,1,1,9,7,54,17,0,0
3227,Marcelo Rojo,1988-07-02,172.72,145.0,180.34,Orthodox,16,10,0,4.92,0.39,6.42,0.55,0.46,0.5,0.66,0.0,http://www.ufcstats.com/fighter-details/2804ce8dadab5770,0,164,80,176,90,1,0,9,8,153.0,708,0,0,135,52,15,14,14,14,146,63,9,9
3228,Shane Roller,1979-07-14,177.8,155.0,182.88,Orthodox,11,7,0,2.04,0.34,2.65,0.6,2.46,0.33,0.42,1.9,http://www.ufcstats.com/fighter-details/75e0d3cc2262b732,0.0,64.5,19.5,66.0,20.0,2.0,1.0,3.5,1.5,97.0,560.0,0.0,0.0,55.0,12.0,6.5,3.0,2.0,2.0,56.5,15.5,3.5,2.0
3229,Jared Rollins,1977-01-26,175.26,170.0,,Orthodox,8,4,0,3.33,0.57,2.41,0.39,2.5,0.5,0.5,1.2,http://www.ufcstats.com/fighter-details/c4b6099f0d25f75e,1,70,40,111,78,4,2,0,5,223.0,721,1,0,70,40,0,0,0,0,11,3,53,32
3230,Tim Roman,1985-06-08,185.42,170.0,,,3,4,0,0.6,0.4,2.4,0.4,1.0,1.0,0.16,0.0,http://www.ufcstats.com/fighter-details/3b83fec860a45ca1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3231,Alexandr Romanov,1990-12-11,187.96,262.0,190.5,Southpaw,17,3,0,3.94,0.52,2.14,0.5,4.17,0.54,0.28,0.8,http://www.ufcstats.com/fighter-details/c0badf3243907e59,0,53,32,77,53,3,2,3,2,173.0,562,0,0,44,23,4,4,2,2,7,4,13,7
3232,Ricardo Romero,1978-04-15,182.88,205.0,193.04,Orthodox,11,3,0,2.17,0.55,4.77,0.46,1.63,0.1,1.0,3.3,http://www.ufcstats.com/fighter-details/744e098e065cfdbe,0,3,1,3,1,3,0,6,0,0.0,47,0,0,3,1,0,0,0,0,3,1,0,0
3233,Yoel Romero,1977-04-30,182.88,185.0,185.42,Southpaw,13,5,0,3.44,0.49,3.05,0.6,1.57,0.3,0.78,0.0,http://www.ufcstats.com/fighter-details/f77c68bb4be8516d,0,86,31,88,40,4,0,4,5,25.0,803,0,0,57,17,17,10,10,9,69,31,0,0
3234,Anthony Romero,1997-02-25,180.34,155.0,177.8,Orthodox,8,0,0,5.87,0.52,4.0,0.65,2.0,0.22,1.0,0.0,http://www.ufcstats.com/fighter-details/6f81399074fcdbba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3235,Kaleio Romero,1996-04-19,177.8,145.0,175.26,Switch,6,2,0,2.6,0.48,3.27,0.5,1.0,0.08,0.0,1.0,http://www.ufcstats.com/fighter-details/33df417d0017eb0c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3236,Mara Romero Borella,1986-06-03,167.64,125.0,175.26,Orthodox,12,9,0,2.54,0.37,2.48,0.71,1.83,0.44,0.66,0.2,http://www.ufcstats.com/fighter-details/82cbb809d5ee565c,0,53,22,87,35,2,1,5,2,120.0,706,0,0,44,14,1,1,5,5,44,15,2,2
3237,Cortavious Romious,1994-01-06,162.56,135.0,172.72,Southpaw,7,2,0,14.48,0.31,20.69,0.41,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/8173f134396cb971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3238,Juancamilo Ronderos,1995-02-17,160.02,125.0,162.56,Southpaw,4,2,0,2.18,0.3,2.18,0.63,2.72,0.33,0.0,0.0,http://www.ufcstats.com/fighter-details/4a043165cf47cab2,0.0,19.5,6.0,44.5,29.0,1.5,0.5,0.0,1.5,41.0,165.5,0.0,0.0,15.5,2.5,1.0,1.0,3.0,2.5,15.5,4.5,1.5,0.0
3239,Rongzhu,2000-03-07,175.26,155.0,182.88,Orthodox,25,5,0,5.47,0.5,5.6,0.45,2.09,0.62,0.85,0.2,http://www.ufcstats.com/fighter-details/a13d755965a4ec9f,0,134,86,192,111,4,1,1,1,70.0,875,0,0,118,50,10,9,7,7,126,46,1,1
3240,Jesse Ronson,1985-12-24,177.8,155.0,177.8,Southpaw,21,12,0,3.54,0.47,3.39,0.57,0.46,0.28,0.57,0.5,http://www.ufcstats.com/fighter-details/5580771f383e141f,0.0,72.0,34.5,80.0,44.5,1.5,0.5,5.0,2.0,30.5,745.0,0.0,0.0,51.5,22.0,9.5,7.5,8.5,6.5,71.5,31.5,1.5,1.5
3241,George Roop,1981-11-10,185.42,135.0,182.88,Orthodox,15,13,1,3.43,0.34,2.47,0.6,1.05,0.57,0.59,0.1,http://www.ufcstats.com/fighter-details/3c0437fbeda06962,0,61,24,76,50,2,2,5,3,258.0,794,0,0,45,14,9,5,5,4,44,11,5,3
3242,Joao Roque,1971-07-22,167.64,155.0,,Orthodox,7,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/0f6528b461e47462,0,59,5,59,5,18,1,1,0,16.0,900,0,0,43,2,6,2,10,1,57,5,1,0
3243,Aaron Rosa,1983-05-28,193.04,205.0,195.58,Orthodox,18,6,0,4.03,0.47,4.41,0.45,0.36,0.33,0.85,0.4,http://www.ufcstats.com/fighter-details/11f8860028b68fcf,0,99,59,304,185,0,0,27,22,52.0,686,0,0,63,25,19,16,5,5,55,18,0,0
3244,Charles Rosa,1986-08-24,175.26,145.0,175.26,Switch,14,8,0,3.08,0.36,3.86,0.47,1.67,0.35,0.38,1.0,http://www.ufcstats.com/fighter-details/40093d1d2d78394e,0,102,46,170,71,2,1,4,1,63.0,900,1,0,76,25,12,8,11,10,88,39,3,2
3245,Karol Rosa,1994-12-30,165.1,135.0,170.18,Orthodox,17,6,0,6.34,0.56,4.78,0.49,1.22,0.45,0.68,0.0,http://www.ufcstats.com/fighter-details/351c4ec637380ad5,0,130,62,190,144,2,1,11,7,193.0,900,0,0,91,33,16,11,14,10,106,48,10,6
3246,Jacob Rosales,1995-07-28,180.34,155.0,187.96,Orthodox,13,7,0,7.19,0.46,10.66,0.44,1.12,0.18,0.5,0.6,http://www.ufcstats.com/fighter-details/f7faf5b19e0dec2e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3247,Raul Rosas Jr.,2004-10-08,175.26,135.0,170.18,Switch,9,1,0,1.12,0.43,1.41,0.47,4.39,0.38,0.0,1.8,http://www.ufcstats.com/fighter-details/fe2babf95de24fb1,0.0,14.0,3.0,25.0,14.0,5.0,2.5,0.0,0.0,211.0,303.0,1.0,0.0,11.0,2.0,0.5,0.0,2.0,0.5,9.5,2.5,0.5,0.5
3248,Hilarie Rose,1992-11-11,160.02,115.0,160.02,Orthodox,4,2,0,2.33,0.33,6.13,0.44,0.0,0.0,1.0,0.0,http://www.ufcstats.com/fighter-details/b9163ec845c3bfc8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3249,Jake Rosholt,1982-02-09,185.42,185.0,,Orthodox,12,5,0,2.68,0.53,2.33,0.49,6.51,0.68,0.0,1.8,http://www.ufcstats.com/fighter-details/4f2fcbefb668689d,0,12,5,16,7,4,3,2,1,125.0,239,1,0,8,2,0,0,1,1,4,0,3,1
3250,Jared Rosholt,1986-08-04,187.96,265.0,190.5,Orthodox,14,4,0,2.08,0.46,1.52,0.59,1.83,0.41,0.66,0.1,http://www.ufcstats.com/fighter-details/91ea901c458e95dd,0.0,41.0,20.5,74.5,48.5,5.0,1.5,3.0,2.5,186.5,900.0,0.0,0.0,32.5,16.5,4.5,3.0,2.5,2.0,20.0,6.5,9.0,6.5
3251,Kevin Rosier,,193.04,275.0,,Orthodox,2,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/598a58db87b890ee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3252,Zach Rosol,,,243.0,,,3,2,0,0.0,0.0,14.21,0.25,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/208b6926916867c7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3253,Shannon Ross,1989-05-12,167.64,125.0,167.64,Switch,13,9,0,5.96,0.39,7.39,0.55,0.0,0.0,1.0,0.0,http://www.ufcstats.com/fighter-details/51c655162e462ceb,0,4,2,4,2,0,0,0,0,0.0,59,0,0,2,1,1,1,3,1,4,2,0,0
3254,Nick Rossborough,1981-11-18,195.58,205.0,,,26,19,1,2.8,0.35,4.33,0.35,0.0,0.0,1.0,0.0,http://www.ufcstats.com/fighter-details/ff3a915256b899c0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3255,Kristian Rothaermel,1972-01-31,182.88,205.0,,Open Stance,4,3,0,0.75,0.5,2.49,0.41,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/af49a6c491ca22a3,0,6,3,19,16,3,0,0,1,0.0,241,0,0,3,1,1,0,2,2,4,2,0,0
3256,Ben Rothwell,1981-10-17,193.04,265.0,198.12,Orthodox,39,14,0,3.71,0.42,4.63,0.47,0.68,0.34,0.7,0.4,http://www.ufcstats.com/fighter-details/bd58d34e39b7b12a,0,77,53,107,63,1,0,3,2,28.0,597,0,0,58,32,11,10,3,3,63,33,0,0
3257,Rick Roufus,,182.88,207.0,,Southpaw,4,6,0,0.53,0.33,1.06,0.33,0.0,0.0,0.5,0.0,http://www.ufcstats.com/fighter-details/872b018076f831b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3258,Khalil Rountree Jr.,1990-02-26,185.42,205.0,193.04,Southpaw,14,5,0,3.84,0.39,4.18,0.5,0.0,0.0,0.58,0.1,http://www.ufcstats.com/fighter-details/749f572d1d3161fb,0,47,16,49,19,0,0,1,1,5.0,325,0,0,43,14,4,3,2,2,42,13,0,0
3259,Ronda Rousey,1987-02-01,170.18,135.0,167.64,Orthodox,12,2,0,4.17,0.52,4.14,0.44,6.26,0.68,0.5,4.8,http://www.ufcstats.com/fighter-details/8bdac25ce0bb874d,0.0,19.5,14.0,31.0,20.0,0.5,0.0,4.0,3.0,4.5,57.0,0.0,0.0,14.0,9.5,1.5,1.5,0.0,0.0,9.5,4.5,0.0,0.0
3260,Ray Routh,,172.72,185.0,,Orthodox,2,1,0,0.54,0.21,3.22,0.28,2.69,0.33,0.0,0.0,http://www.ufcstats.com/fighter-details/cba3a2dfbc06ce79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3261,Roberta Rovel,,172.72,145.0,,,4,1,0,0.87,0.46,3.0,0.26,0.0,0.0,1.0,0.0,http://www.ufcstats.com/fighter-details/9d7fbf438766791f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3262,Phil Rowe,1990-07-18,190.5,170.0,203.2,Orthodox,10,5,0,3.65,0.49,4.34,0.55,0.7,0.36,0.56,0.3,http://www.ufcstats.com/fighter-details/8e382b585a92affe,0.0,98.5,40.0,135.0,81.0,2.0,0.0,11.0,8.0,151.5,853.0,0.0,0.0,84.0,29.5,11.5,9.0,5.0,3.5,90.0,32.5,0.5,0.5
3263,Cameron Rowston,1995-01-19,,185.0,,,8,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/8ebc3a8da015d70c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3264,Kain Royer,,,185.0,,,2,2,0,0.0,0.0,1.63,0.14,0.0,0.0,0.0,4.1,http://www.ufcstats.com/fighter-details/712aa894b3a344df,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3265,Brad Royster,,,135.0,,,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/09f8c233de88998d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3266,Brandon Royval,1992-08-16,175.26,125.0,172.72,Southpaw,16,7,0,4.33,0.36,3.42,0.46,0.47,0.6,0.4,1.1,http://www.ufcstats.com/fighter-details/6e15f63b6c2e2c15,0,39,22,55,40,1,0,2,1,91.0,406,0,0,33,13,4,3,3,3,37,21,3,3
3267,Jairzinho Rozenstruik,1988-03-17,187.96,242.0,198.12,Orthodox,14,5,0,3.44,0.49,2.78,0.47,0.0,0.0,0.75,0.0,http://www.ufcstats.com/fighter-details/2cd428e9606856fd,0,29,18,35,21,0,0,0,0,1.0,299,0,0,21,7,5,5,6,5,26,15,0,0
3268,Mauricio Rua,1981-11-25,185.42,205.0,193.04,Orthodox,27,14,1,3.57,0.5,2.79,0.54,2.01,0.48,0.49,0.7,http://www.ufcstats.com/fighter-details/140745cbbcb023ac,0.0,80.5,32.5,102.0,51.0,1.5,0.5,3.5,1.5,51.5,724.0,0.0,0.0,55.0,18.5,7.0,3.5,9.0,8.0,51.0,19.0,4.0,2.0
3269,Murilo Rua,1980-05-22,180.34,185.0,,Orthodox,20,13,1,2.48,0.45,1.85,0.53,1.97,0.45,0.37,1.2,http://www.ufcstats.com/fighter-details/90e7447d8b7f3f35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3270,Marco Ruas,1961-01-23,185.42,210.0,,Orthodox,9,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/597db668b01c442c,0.0,8.5,5.5,16.5,11.0,0.5,0.5,0.0,0.0,,523.5,1.5,0.0,5.0,2.0,0.0,0.0,2.5,1.5,3.0,1.5,2.5,1.5
3271,Rodrigo Ruas,1977-10-06,177.8,185.0,,Orthodox,4,5,1,1.28,0.35,7.0,0.41,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/94070f6544c4b2a5,0,31,11,42,19,0,0,7,2,4.0,514,0,0,25,5,0,0,6,6,24,9,0,0
3272,Rodolfo Rubio Perez,1987-01-29,165.1,145.0,,Orthodox,10,16,1,1.13,0.36,1.0,0.62,2.0,0.33,0.33,0.0,http://www.ufcstats.com/fighter-details/c4731f43693b96b8,0,47,17,86,53,6,2,3,2,193.0,900,0,1,35,7,10,8,2,2,39,10,5,5
3273,Gabe Ruediger,1977-08-29,177.8,155.0,,Orthodox,18,8,0,1.7,0.31,5.16,0.41,2.04,0.11,0.28,0.0,http://www.ufcstats.com/fighter-details/ccba80d4820ef557,0,23,7,43,26,6,0,3,3,67.0,361,0,0,20,5,2,2,1,0,13,1,0,0
3274,Mauricio Ruffy,1996-06-17,180.34,155.0,190.5,Orthodox,10,1,0,4.88,0.59,3.8,0.59,0.0,0.0,1.0,0.0,http://www.ufcstats.com/fighter-details/9c393e836a852f30,1,40,25,40,25,1,0,1,1,4.0,282,0,0,35,21,1,0,4,4,37,22,2,2
3275,Eddie Ruiz,1967-06-10,170.18,155.0,,Orthodox,1,1,0,0.2,0.25,1.4,0.47,2.0,0.12,0.0,0.0,http://www.ufcstats.com/fighter-details/7b9aa973e5c04624,0,12,3,43,30,16,2,17,1,285.0,900,0,2,6,0,2,1,4,2,9,2,1,0
3276,Anthony Ruiz,1977-11-03,187.96,205.0,,Orthodox,33,22,0,2.56,0.64,1.67,0.28,1.43,0.31,0.21,0.0,http://www.ufcstats.com/fighter-details/657c21cb133f1445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3277,Paul Ruiz,1987-06-23,167.64,135.0,,,7,4,0,1.4,0.33,1.4,0.75,0.0,0.0,1.0,20.9,http://www.ufcstats.com/fighter-details/babc0b19e89cec6e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3278,Montserrat Conejo Ruiz,1993-02-03,152.4,115.0,154.94,Southpaw,10,4,0,0.79,0.27,4.96,0.37,2.05,0.83,0.33,0.8,http://www.ufcstats.com/fighter-details/1235b31de15d0c6e,0.0,29.0,5.5,43.0,14.5,0.5,0.5,0.5,0.0,110.5,627.5,0.0,0.0,22.0,2.0,1.5,0.5,4.0,3.5,26.5,5.0,0.0,0.0
3279,Mike Russow,1976-09-11,185.42,255.0,185.42,Orthodox,15,3,0,1.55,0.47,2.9,0.59,4.66,0.43,0.0,0.7,http://www.ufcstats.com/fighter-details/353de740bb6c7e75,0.0,51.5,26.0,70.5,41.5,3.0,0.5,4.0,1.5,114.5,677.5,0.0,0.0,48.5,23.5,4.0,3.0,0.5,0.5,32.0,16.5,5.0,4.5
3280,Bas Rutten,1965-02-24,185.42,205.0,,Orthodox,28,4,1,5.59,0.61,2.06,0.79,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/03688dc3c3af3ac1,0.5,45.0,24.5,147.5,125.5,0.0,0.0,8.0,5.0,,607.5,0.5,0.0,35.0,15.5,5.5,4.5,4.5,4.5,26.5,11.0,10.5,8.5
3281,Nursulton Ruziboev,1993-11-19,195.58,170.0,193.04,Orthodox,34,9,2,2.5,0.43,4.6,0.49,0.77,1.0,0.0,0.0,http://www.ufcstats.com/fighter-details/49d2a08964c5eb11,0,32,12,32,12,0,0,0,0,4.0,198,0,0,30,11,2,1,2,1,25,11,7,1
3282,Casey Ryan,,,185.0,,,7,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/5b1b383265433f51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3283,Yusup Saadulaev,1985-03-31,167.64,135.0,,,16,4,1,0.57,0.45,0.96,0.66,5.73,0.6,0.0,1.0,http://www.ufcstats.com/fighter-details/b1669a810fae4220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3284,Cameron Saaiman,2000-12-20,172.72,135.0,170.18,Southpaw,9,2,0,5.32,0.46,4.18,0.51,0.91,0.28,0.47,0.7,http://www.ufcstats.com/fighter-details/3c8a5200436e19f3,0,89,53,149,63,2,0,8,4,86.0,853,0,0,69,38,17,11,6,6,63,30,0,0
3285,Pete Sabala,,,135.0,,,3,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/7956f026e2672c47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3286,Danny Sabatello,1993-03-31,177.8,135.0,180.34,Orthodox,9,1,0,2.07,0.57,0.2,0.25,3.0,0.75,1.0,1.0,http://www.ufcstats.com/fighter-details/cb7ee07982de2a28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3287,Pat Sabatini,1990-11-09,172.72,145.0,177.8,Orthodox,18,5,0,2.02,0.59,1.54,0.49,3.73,0.42,0.5,1.9,http://www.ufcstats.com/fighter-details/b8bbdeff718dbb7d,0,24,16,97,73,3,1,2,1,387.0,408,1,0,20,11,4,4,1,1,12,8,12,7
3288,Amir Sadollah,1980-08-27,177.8,170.0,190.5,Orthodox,6,5,0,4.71,0.46,3.55,0.6,0.57,0.27,0.6,0.3,http://www.ufcstats.com/fighter-details/2650e2f846a30f64,0,101,42,129,70,1,0,13,7,47.0,900,0,0,77,24,20,13,19,14,84,31,2,0
3289,Nazim Sadykhov,1994-05-16,177.8,155.0,175.26,Southpaw,9,1,1,4.94,0.48,5.72,0.48,1.71,0.62,0.75,0.3,http://www.ufcstats.com/fighter-details/ff62013d2fce6d13,0,132,64,141,71,1,1,8,5,55.0,638,0,0,103,38,20,19,9,7,118,54,2,2
3290,Frankie Saenz,1980-08-12,167.64,135.0,167.64,Orthodox,13,7,0,3.94,0.47,3.5,0.52,1.74,0.31,0.61,0.1,http://www.ufcstats.com/fighter-details/9ba2226646046b63,0.0,105.0,42.0,115.5,55.0,4.0,0.5,7.5,7.0,66.0,900.0,0.0,0.0,65.5,20.0,13.5,10.5,7.5,7.0,62.5,28.0,2.5,2.0
3291,Saparbeg Safarov,1986-10-14,185.42,185.0,198.12,Orthodox,9,3,0,4.03,0.48,2.96,0.47,2.52,0.41,0.33,0.0,http://www.ufcstats.com/fighter-details/88d7b6d8230e1f3f,0.0,54.0,22.5,77.5,23.5,3.5,1.0,6.5,2.5,45.5,354.0,0.0,0.0,47.0,18.0,1.5,1.5,1.5,1.5,19.0,10.5,1.5,0.5
3292,Tarec Saffiedine,1986-09-06,177.8,170.0,177.8,Switch,16,7,0,4.05,0.47,3.06,0.62,0.52,0.36,0.84,0.1,http://www.ufcstats.com/fighter-details/0749d968e932df53,0.0,121.0,50.5,136.5,61.0,2.0,1.0,13.0,9.0,141.0,900.0,0.0,0.0,98.5,32.0,13.0,11.0,9.0,9.0,109.5,42.0,0.0,0.0
3293,Jason Saggo,1985-11-23,180.34,155.0,180.34,Orthodox,12,4,0,2.5,0.39,2.94,0.52,2.33,0.4,0.23,0.0,http://www.ufcstats.com/fighter-details/4ac1ecf8ce59ef23,0.0,61.0,24.5,88.0,41.0,2.0,1.0,2.0,0.0,171.0,747.5,0.0,0.0,40.0,15.0,9.5,4.5,11.5,8.0,49.5,16.5,14.0,10.0
3294,Tatsuya Saika,1990-09-18,182.88,155.0,185.42,Orthodox,11,5,0,6.67,0.44,9.91,0.43,0.0,0.0,0.66,0.0,http://www.ufcstats.com/fighter-details/cc4e571964b084d4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3295,Benoit Saint Denis,1995-12-18,180.34,155.0,185.42,Southpaw,13,2,0,5.7,0.54,4.98,0.42,4.76,0.37,0.69,1.5,http://www.ufcstats.com/fighter-details/c2299ec916bc7c56,0,67,42,97,69,1,0,5,5,120.0,392,0,0,46,25,6,5,4,3,37,17,2,2
3296,Ovince Saint Preux,1983-04-08,190.5,205.0,203.2,Southpaw,27,17,0,3.03,0.47,3.32,0.47,1.1,0.36,0.67,0.5,http://www.ufcstats.com/fighter-details/50db8711c70196cd,0,50,24,57,33,2,0,2,1,71.0,466,0,0,36,12,8,5,3,2,42,13,1,1
3297,Lukasz Sajewski,1990-11-27,172.72,155.0,180.34,Orthodox,13,3,0,2.06,0.35,3.88,0.57,1.01,0.25,0.66,0.0,http://www.ufcstats.com/fighter-details/fb41432b622992a9,0,54,21,59,25,5,1,5,3,81.0,580,0,0,39,8,11,8,2,1,42,13,4,3
3298,Yukio Sakaguchi,1973-07-26,175.26,185.0,,Orthodox,6,7,0,0.3,0.25,2.4,0.5,4.5,1.0,0.0,9.0,http://www.ufcstats.com/fighter-details/94a5aaf573f780ad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3299,Augusto Sakai,1991-05-09,190.5,265.0,195.58,Orthodox,16,5,1,4.6,0.49,3.83,0.48,0.23,0.4,0.56,0.0,http://www.ufcstats.com/fighter-details/441eacbe20e0e80b,0,95,53,130,71,1,0,15,12,33.0,843,0,0,65,27,19,18,6,5,43,21,3,1
3300,Alessio Sakara,1981-09-02,182.88,185.0,182.88,Orthodox,19,11,0,3.96,0.47,2.8,0.59,2.18,0.78,0.62,0.0,http://www.ufcstats.com/fighter-details/7f955f71fa2ce7ac,0,33,18,36,25,0,0,4,4,14.0,181,0,0,29,14,3,3,1,1,20,9,5,4
3301,Wataru Sakata,1973-03-11,175.26,195.0,,Southpaw,11,14,0,1.11,0.61,2.08,0.31,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/d7907a9a968e4d29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3302,Gokhan Saki,1983-10-19,182.88,205.0,185.42,Orthodox,1,2,0,7.09,0.58,4.57,0.53,0.0,0.0,1.0,0.0,http://www.ufcstats.com/fighter-details/4690d47bf725fd98,1.0,38.5,22.5,38.5,22.5,0.0,0.0,0.5,0.5,4.5,190.5,0.0,0.0,33.5,18.5,2.0,1.0,3.0,3.0,38.0,22.0,0.0,0.0
3303,Kazushi Sakuraba,1969-07-14,182.88,185.0,,Southpaw,26,17,1,1.26,0.41,2.03,0.51,1.26,0.31,0.48,1.7,http://www.ufcstats.com/fighter-details/9b5b5a75523728f3,0.0,1.5,0.5,2.5,1.0,1.0,0.5,0.0,0.0,,167.5,1.0,0.0,1.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5
3304,Hayato Sakurai,1975-08-24,170.18,168.0,,Orthodox,38,13,2,2.45,0.49,1.94,0.59,1.87,0.69,0.56,0.3,http://www.ufcstats.com/fighter-details/85e26e2468b4e82f,1,12,5,22,14,0,0,1,0,0.0,1081,0,0,11,4,0,0,1,1,12,5,0,0
3305,Ryuta Sakurai,,170.18,183.0,,Orthodox,24,24,6,1.8,0.48,3.44,0.58,0.52,1.0,0.36,1.6,http://www.ufcstats.com/fighter-details/ff9578cdbfabd323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3306,Justin Salas,1982-03-13,172.72,155.0,177.8,Southpaw,12,7,0,3.42,0.43,2.96,0.68,2.43,0.2,0.0,0.0,http://www.ufcstats.com/fighter-details/9b198c73e3d0d289,0,42,26,46,26,1,0,8,7,36.0,271,0,0,41,10,6,6,4,3,14,9,1,0
